in s,C1 in V,C2 in V
5.65208E-04,3.329057E+00,5.340576E-04
5.65224E-04,3.325700E+00,4.348755E-03
5.65240E-04,3.333482E+00,-7.629395E-05
5.65256E-04,3.332567E+00,1.907349E-03
5.65272E-04,3.325242E+00,8.773804E-03
5.65288E-04,3.333940E+00,1.449585E-03
5.65304E-04,3.337449E+00,6.790161E-03
5.65320E-04,3.338823E+00,8.316040E-03
5.65336E-04,3.328599E+00,8.773804E-03
5.65352E-04,3.333482E+00,7.400513E-03
5.65368E-04,3.332109E+00,6.790161E-03
5.65384E-04,3.328599E+00,-5.340576E-04
5.65400E-04,3.324174E+00,5.416870E-03
5.65416E-04,2.027482E+00,2.784729E-02
5.65432E-04,2.934735E-01,-2.388000E-02
5.65448E-04,5.543640E-02,6.332397E-03
5.65464E-04,2.507141E-02,6.790161E-03
5.65480E-04,1.683167E-02,1.907349E-03
5.65496E-04,1.393250E-02,3.433228E-03
5.65512E-04,7.066040E-03,7.858276E-03
5.65528E-04,1.240662E-02,1.167297E-02
5.65544E-04,2.369812E-02,6.332397E-03
5.65560E-04,1.927307E-02,3.890991E-03
5.65576E-04,1.973083E-02,7.400513E-03
5.65592E-04,1.774719E-02,7.400513E-03
5.65608E-04,2.125671E-02,6.790161E-03
5.65624E-04,1.774719E-02,1.121521E-02
5.65640E-04,1.260270E+00,1.926422E-01
5.65656E-04,3.101854E+00,2.489700E+00
5.65672E-04,3.290452E+00,3.199844E+00
5.65688E-04,3.329667E+00,3.302536E+00
5.65704E-04,3.326616E+00,3.329391E+00
5.65720E-04,3.333024E+00,3.324509E+00
5.65736E-04,3.334550E+00,3.322067E+00
5.65752E-04,3.335008E+00,3.322067E+00
5.65768E-04,3.332567E+00,3.317642E+00
5.65784E-04,3.337449E+00,3.322067E+00
5.65800E-04,3.328141E+00,3.317184E+00
5.65816E-04,3.330583E+00,3.317184E+00
5.65832E-04,3.337449E+00,3.314743E+00
5.65848E-04,3.327684E+00,3.321152E+00
5.65864E-04,3.332567E+00,3.324966E+00
5.65880E-04,3.325700E+00,3.322525E+00
5.65896E-04,3.335008E+00,3.313828E+00
5.65912E-04,3.326158E+00,3.315659E+00
5.65928E-04,3.332109E+00,3.315201E+00
5.65944E-04,3.329667E+00,3.321152E+00
5.65960E-04,3.331498E+00,3.316727E+00
5.65976E-04,3.330583E+00,3.312302E+00
5.65992E-04,3.326616E+00,3.319626E+00
5.66008E-04,3.327226E+00,3.307419E+00
5.66024E-04,3.330125E+00,3.317642E+00
5.66040E-04,3.330583E+00,3.318710E+00
5.66056E-04,3.330125E+00,3.315659E+00
5.66072E-04,3.326616E+00,3.312302E+00
5.66088E-04,3.327684E+00,3.321609E+00
5.66104E-04,3.327684E+00,3.319168E+00
5.66120E-04,3.330125E+00,3.307419E+00
5.66136E-04,3.334550E+00,3.309860E+00
5.66152E-04,3.335008E+00,3.314285E+00
5.66168E-04,3.327226E+00,3.317184E+00
5.66184E-04,3.333024E+00,3.317642E+00
5.66200E-04,3.332109E+00,3.314743E+00
5.66216E-04,3.329057E+00,3.316269E+00
5.66232E-04,3.331041E+00,3.305435E+00
5.66248E-04,3.327684E+00,3.318710E+00
5.66264E-04,3.331498E+00,3.315659E+00
5.66280E-04,3.332567E+00,3.316727E+00
5.66296E-04,3.333940E+00,3.308945E+00
5.66312E-04,3.332567E+00,3.312302E+00
5.66328E-04,3.324785E+00,3.312759E+00
5.66344E-04,3.328141E+00,3.315659E+00
5.66360E-04,3.332109E+00,3.307419E+00
5.66376E-04,3.329667E+00,3.320084E+00
5.66392E-04,3.335008E+00,3.318710E+00
5.66408E-04,3.327684E+00,3.314743E+00
5.66424E-04,3.331041E+00,3.316727E+00
5.66440E-04,2.033433E+00,3.345108E+00
5.66456E-04,3.090375E-01,3.293228E+00
5.66472E-04,5.192688E-02,3.315659E+00
5.66488E-04,2.171448E-02,3.313828E+00
5.66504E-04,1.927307E-02,3.318100E+00
5.66520E-04,1.576355E-02,3.317184E+00
5.66536E-04,1.973083E-02,3.309402E+00
5.66552E-04,1.576355E-02,3.310776E+00
5.66568E-04,1.820496E-02,3.317642E+00
5.66584E-04,1.774719E-02,3.320084E+00
5.66600E-04,1.927307E-02,3.325577E+00
5.66616E-04,2.415588E-02,3.309402E+00
5.66632E-04,1.973083E-02,3.311844E+00
5.66648E-04,2.018860E-02,3.307877E+00
5.66664E-04,1.370591E+00,3.097763E+00
5.66680E-04,2.970323E+00,8.983612E-01
5.66696E-04,3.300218E+00,1.274872E-01
5.66712E-04,3.323259E+00,1.411438E-02
5.66728E-04,3.337907E+00,1.907349E-03
5.66744E-04,3.340349E+00,9.918213E-04
5.66760E-04,3.335923E+00,4.348755E-03
5.66776E-04,3.339891E+00,-6.790161E-03
5.66792E-04,3.332567E+00,5.340576E-04
5.66808E-04,3.335923E+00,1.907349E-03
5.66824E-04,3.329057E+00,-1.907349E-03
5.66840E-04,3.331498E+00,5.340576E-04
5.66856E-04,3.331498E+00,1.907349E-03
5.66872E-04,3.326158E+00,9.918213E-04
5.66888E-04,3.325242E+00,9.918213E-04
5.66904E-04,3.330583E+00,4.959106E-03
5.66920E-04,3.336381E+00,-3.433228E-03
5.66936E-04,3.326616E+00,-1.449585E-03
5.66952E-04,3.333024E+00,-1.449585E-03
5.66968E-04,3.334550E+00,1.907349E-03
5.66984E-04,3.335923E+00,2.365112E-03
5.67000E-04,3.322343E+00,-5.340576E-04
5.67016E-04,3.327684E+00,3.433228E-03
5.67032E-04,3.332109E+00,3.890991E-03
5.67048E-04,3.333940E+00,-1.449585E-03
5.67064E-04,3.328141E+00,3.890991E-03
5.67080E-04,3.336381E+00,5.416870E-03
5.67096E-04,3.329667E+00,-9.918213E-04
5.67112E-04,3.333940E+00,5.340576E-04
5.67128E-04,3.330583E+00,9.918213E-04
5.67144E-04,3.333482E+00,-7.629395E-05
5.67160E-04,3.331041E+00,1.907349E-03
5.67176E-04,3.333482E+00,2.365112E-03
5.67192E-04,3.331498E+00,7.858276E-03
5.67208E-04,3.323259E+00,1.449585E-03
5.67224E-04,3.327226E+00,6.332397E-03
5.67240E-04,3.327226E+00,5.340576E-04
5.67256E-04,3.329667E+00,1.907349E-03
5.67272E-04,3.325700E+00,-2.517700E-03
5.67288E-04,3.338365E+00,-7.629395E-05
5.67304E-04,3.323716E+00,-7.629395E-05
5.67320E-04,3.325242E+00,9.918213E-04
5.67336E-04,3.333482E+00,2.365112E-03
5.67352E-04,3.328141E+00,3.433228E-03
5.67368E-04,3.333024E+00,8.773804E-03
5.67384E-04,3.333024E+00,3.890991E-03
5.67400E-04,3.331041E+00,6.332397E-03
5.67416E-04,3.334550E+00,7.858276E-03
5.67432E-04,3.330125E+00,5.874634E-03
5.67448E-04,3.329057E+00,5.340576E-04
5.67464E-04,2.042283E+00,2.937317E-02
5.67480E-04,2.978986E-01,-2.784729E-02
5.67496E-04,5.436829E-02,-5.340576E-04
5.67512E-04,2.308777E-02,3.433228E-03
5.67528E-04,2.308777E-02,4.959106E-03
5.67544E-04,1.927307E-02,-7.629395E-05
5.67560E-04,1.530579E-02,4.348755E-03
5.67576E-04,2.171448E-02,6.790161E-03
5.67592E-04,1.728943E-02,6.790161E-03
5.67608E-04,1.927307E-02,7.858276E-03
5.67624E-04,1.484802E-02,4.348755E-03
5.67640E-04,2.507141E-02,3.433228E-03
5.67656E-04,2.659729E-02,8.316040E-03
5.67672E-04,1.728943E-02,1.907349E-03
5.67688E-04,1.319780E+00,-6.332397E-03
5.67704E-04,3.029069E+00,5.134583E-02
5.67720E-04,3.287553E+00,9.918213E-04
5.67736E-04,3.325700E+00,2.975464E-03
5.67752E-04,3.330583E+00,8.773804E-03
5.67768E-04,3.335923E+00,3.890991E-03
5.67784E-04,3.333940E+00,5.416870E-03
5.67800E-04,3.333940E+00,1.907349E-03
5.67816E-04,3.331498E+00,9.841919E-03
5.67832E-04,3.329057E+00,7.858276E-03
5.67848E-04,3.337449E+00,5.874634E-03
5.67864E-04,3.330125E+00,5.340576E-04
5.67880E-04,3.327684E+00,4.348755E-03
5.67896E-04,3.321275E+00,8.773804E-03
5.67912E-04,3.331498E+00,7.858276E-03
5.67928E-04,3.340349E+00,6.332397E-03
5.67944E-04,3.326616E+00,2.365112E-03
5.67960E-04,3.332109E+00,1.029968E-02
5.67976E-04,3.334550E+00,4.959106E-03
5.67992E-04,3.333940E+00,4.959106E-03
5.68008E-04,3.330125E+00,4.959106E-03
5.68024E-04,3.326616E+00,8.316040E-03
5.68040E-04,3.332567E+00,9.918213E-04
5.68056E-04,3.325242E+00,9.231567E-03
5.68072E-04,3.326158E+00,4.959106E-03
5.68088E-04,3.330583E+00,7.400513E-03
5.68104E-04,3.331041E+00,2.975464E-03
5.68120E-04,3.331041E+00,4.959106E-03
5.68136E-04,3.328599E+00,1.029968E-02
5.68152E-04,3.319291E+00,-1.907349E-03
5.68168E-04,3.333482E+00,9.918213E-04
5.68184E-04,3.330125E+00,5.340576E-04
5.68200E-04,3.328599E+00,4.348755E-03
5.68216E-04,3.333024E+00,-9.918213E-04
5.68232E-04,3.335923E+00,9.841919E-03
5.68248E-04,3.329057E+00,4.959106E-03
5.68264E-04,3.328599E+00,9.841919E-03
5.68280E-04,3.329057E+00,-7.629395E-05
5.68296E-04,3.329667E+00,1.228333E-02
5.68312E-04,3.334550E+00,5.874634E-03
5.68328E-04,3.337449E+00,5.874634E-03
5.68344E-04,3.340349E+00,7.858276E-03
5.68360E-04,3.321733E+00,5.874634E-03
5.68376E-04,3.332567E+00,4.959106E-03
5.68392E-04,3.322801E+00,1.449585E-03
5.68408E-04,3.328599E+00,-2.975464E-03
5.68424E-04,3.333940E+00,4.959106E-03
5.68440E-04,3.336992E+00,7.400513E-03
5.68456E-04,3.334550E+00,-7.629395E-05
5.68472E-04,3.328599E+00,1.449585E-03
5.68488E-04,2.045640E+00,4.249573E-02
5.68504E-04,2.992719E-01,-2.738953E-02
5.68520E-04,4.856995E-02,4.959106E-03
5.68536E-04,2.125671E-02,9.231567E-03
5.68552E-04,1.683167E-02,6.332397E-03
5.68568E-04,9.965210E-03,5.416870E-03
5.68584E-04,1.973083E-02,6.790161E-03
5.68600E-04,1.728943E-02,2.975464E-03
5.68616E-04,1.927307E-02,5.416870E-03
5.68632E-04,2.018860E-02,5.874634E-03
5.68648E-04,1.927307E-02,-7.629395E-05
5.68664E-04,1.683167E-02,5.874634E-03
5.68680E-04,2.171448E-02,7.400513E-03
5.68696E-04,2.308777E-02,-1.449585E-03
5.68712E-04,1.244554E+00,1.862335E-01
5.68728E-04,3.107652E+00,2.469711E+00
5.68744E-04,3.291063E+00,3.198013E+00
5.68760E-04,3.323259E+00,3.295670E+00
5.68776E-04,3.327684E+00,3.322067E+00
5.68792E-04,3.329057E+00,3.311844E+00
5.68808E-04,3.333940E+00,3.314743E+00
5.68824E-04,3.327684E+00,3.320694E+00
5.68840E-04,3.329057E+00,3.319168E+00
5.68856E-04,3.333940E+00,3.315659E+00
5.68872E-04,3.333940E+00,3.314285E+00
5.68888E-04,3.330125E+00,3.316727E+00
5.68904E-04,3.331041E+00,3.319168E+00
5.68920E-04,3.333940E+00,3.319626E+00
5.68936E-04,3.331498E+00,3.312302E+00
5.68952E-04,3.330583E+00,3.314743E+00
5.68968E-04,3.331041E+00,3.322525E+00
5.68984E-04,3.339891E+00,3.314743E+00
5.69000E-04,3.326158E+00,3.312759E+00
5.69016E-04,3.330583E+00,3.314743E+00
5.69032E-04,3.332567E+00,3.318710E+00
5.69048E-04,3.330583E+00,3.318100E+00
5.69064E-04,3.328141E+00,3.316727E+00
5.69080E-04,3.329057E+00,3.311844E+00
5.69096E-04,3.330583E+00,3.315201E+00
5.69112E-04,3.332109E+00,3.315201E+00
5.69128E-04,3.333024E+00,3.315659E+00
5.69144E-04,3.333024E+00,3.316269E+00
5.69160E-04,3.333024E+00,3.320084E+00
5.69176E-04,3.331041E+00,3.320084E+00
5.69192E-04,3.334550E+00,3.316727E+00
5.69208E-04,3.333940E+00,3.318710E+00
5.69224E-04,3.330125E+00,3.318710E+00
5.69240E-04,3.331041E+00,3.313828E+00
5.69256E-04,3.333940E+00,3.322525E+00
5.69272E-04,3.331041E+00,3.308945E+00
5.69288E-04,3.324785E+00,3.310776E+00
5.69304E-04,3.332109E+00,3.317642E+00
5.69320E-04,3.331498E+00,3.322525E+00
5.69336E-04,3.331041E+00,3.316269E+00
5.69352E-04,3.330125E+00,3.323135E+00
5.69368E-04,3.336992E+00,3.315659E+00
5.69384E-04,3.335008E+00,3.317184E+00
5.69400E-04,3.330583E+00,3.314743E+00
5.69416E-04,3.331498E+00,3.310776E+00
5.69432E-04,3.330125E+00,3.317642E+00
5.69448E-04,3.329057E+00,3.311386E+00
5.69464E-04,3.332567E+00,3.323593E+00
5.69480E-04,3.330583E+00,3.319626E+00
5.69496E-04,3.325700E+00,3.313217E+00
5.69512E-04,2.048539E+00,3.344040E+00
5.69528E-04,3.041547E-01,3.289871E+00
5.69544E-04,5.345276E-02,3.313217E+00
5.69560E-04,2.125671E-02,3.323135E+00
5.69576E-04,1.881531E-02,3.314743E+00
5.69592E-04,1.881531E-02,3.318100E+00
5.69608E-04,1.576355E-02,3.315659E+00
5.69624E-04,1.927307E-02,3.318710E+00
5.69640E-04,1.973083E-02,3.313828E+00
5.69656E-04,1.683167E-02,3.313828E+00
5.69672E-04,1.637390E-02,3.305893E+00
5.69688E-04,1.576355E-02,3.307877E+00
5.69704E-04,2.308777E-02,3.314743E+00
5.69720E-04,2.613953E-02,3.316269E+00
5.69736E-04,1.363878E+00,3.110886E+00
5.69752E-04,2.968339E+00,9.032440E-01
5.69768E-04,3.297319E+00,1.241302E-01
5.69784E-04,3.328141E+00,3.433228E-03
5.69800E-04,3.332109E+00,-7.629395E-05
5.69816E-04,3.334550E+00,2.975464E-03
5.69832E-04,3.336381E+00,-3.890991E-03
5.69848E-04,3.340806E+00,1.449585E-03
5.69864E-04,3.336992E+00,-5.340576E-04
5.69880E-04,3.330583E+00,5.340576E-04
5.69896E-04,3.332567E+00,-4.348755E-03
5.69912E-04,3.336992E+00,1.907349E-03
5.69928E-04,3.331498E+00,-7.629395E-05
5.69944E-04,3.332109E+00,1.907349E-03
5.69960E-04,3.326616E+00,1.907349E-03
5.69976E-04,3.327684E+00,2.365112E-03
5.69992E-04,3.333024E+00,-2.517700E-03
5.70008E-04,3.329667E+00,-1.449585E-03
5.70024E-04,3.325242E+00,4.959106E-03
5.70040E-04,3.329057E+00,2.975464E-03
5.70056E-04,3.330125E+00,2.975464E-03
5.70072E-04,3.337907E+00,-2.975464E-03
5.70088E-04,3.330125E+00,2.975464E-03
5.70104E-04,3.331498E+00,-5.340576E-04
5.70120E-04,3.332567E+00,-7.629395E-05
5.70136E-04,3.335008E+00,7.400513E-03
5.70152E-04,3.336381E+00,9.231567E-03
5.70168E-04,3.327226E+00,5.874634E-03
5.70184E-04,3.327226E+00,4.348755E-03
5.70200E-04,3.329667E+00,5.416870E-03
5.70216E-04,3.339433E+00,5.416870E-03
5.70232E-04,3.330125E+00,7.400513E-03
5.70248E-04,3.331498E+00,-1.907349E-03
5.70264E-04,3.334550E+00,-3.433228E-03
5.70280E-04,3.333482E+00,5.340576E-04
5.70296E-04,3.328141E+00,3.433228E-03
5.70312E-04,3.331498E+00,8.316040E-03
5.70328E-04,3.333024E+00,2.365112E-03
5.70344E-04,3.336381E+00,8.316040E-03
5.70360E-04,3.326616E+00,-1.907349E-03
5.70376E-04,3.328599E+00,3.890991E-03
5.70392E-04,3.330125E+00,6.790161E-03
5.70408E-04,3.328141E+00,2.975464E-03
5.70424E-04,3.332109E+00,5.416870E-03
5.70440E-04,3.331041E+00,1.029968E-02
5.70456E-04,3.331041E+00,7.400513E-03
5.70472E-04,3.325242E+00,1.075745E-02
5.70488E-04,3.326616E+00,-7.629395E-05
5.70504E-04,3.330583E+00,6.332397E-03
5.70520E-04,3.326616E+00,2.365112E-03
5.70536E-04,2.060746E+00,3.120422E-02
5.70552E-04,3.149884E-01,-2.693176E-02
5.70568E-04,5.680969E-02,1.449585E-03
5.70584E-04,2.797058E-02,4.959106E-03
5.70600E-04,1.149109E-02,4.348755E-03
5.70616E-04,1.530579E-02,-9.918213E-04
5.70632E-04,1.240662E-02,3.890991E-03
5.70648E-04,1.286438E-02,2.365112E-03
5.70664E-04,2.064636E-02,5.340576E-04
5.70680E-04,1.774719E-02,1.449585E-03
5.70696E-04,1.530579E-02,1.319885E-02
5.70712E-04,1.286438E-02,9.918213E-04
5.70728E-04,2.064636E-02,5.416870E-03
5.70744E-04,2.064636E-02,5.874634E-03
5.70760E-04,1.290941E+00,-1.449585E-03
5.70776E-04,3.030443E+00,5.088806E-02
5.70792E-04,3.293962E+00,8.316040E-03
5.70808E-04,3.323716E+00,2.365112E-03
5.70824E-04,3.331498E+00,5.340576E-04
5.70840E-04,3.340806E+00,-7.629395E-05
5.70856E-04,3.335923E+00,1.121521E-02
5.70872E-04,3.335466E+00,2.365112E-03
5.70888E-04,3.330583E+00,6.332397E-03
5.70904E-04,3.332109E+00,5.874634E-03
5.70920E-04,3.326616E+00,6.790161E-03
5.70936E-04,3.321275E+00,4.348755E-03
5.70952E-04,3.332567E+00,4.959106E-03
5.70968E-04,3.326616E+00,6.790161E-03
5.70984E-04,3.329667E+00,9.231567E-03
5.71000E-04,3.335923E+00,-7.629395E-05
5.71016E-04,3.338365E+00,7.400513E-03
5.71032E-04,3.331498E+00,4.959106E-03
5.71048E-04,3.328141E+00,1.274109E-02
5.71064E-04,3.328599E+00,2.975464E-03
5.71080E-04,3.329057E+00,1.365662E-02
5.71096E-04,3.332109E+00,-2.517700E-03
5.71112E-04,3.337449E+00,4.348755E-03
5.71128E-04,3.331041E+00,4.959106E-03
5.71144E-04,3.333024E+00,1.907349E-03
5.71160E-04,3.325700E+00,5.340576E-04
5.71176E-04,3.333024E+00,2.365112E-03
5.71192E-04,3.329667E+00,6.332397E-03
5.71208E-04,3.332109E+00,1.319885E-02
5.71224E-04,3.326616E+00,5.340576E-04
5.71240E-04,3.335008E+00,4.348755E-03
5.71256E-04,3.328599E+00,2.365112E-03
5.71272E-04,3.335466E+00,2.975464E-03
5.71288E-04,3.326616E+00,1.029968E-02
5.71304E-04,3.325242E+00,-7.629395E-05
5.71320E-04,3.325700E+00,5.340576E-04
5.71336E-04,3.333024E+00,4.348755E-03
5.71352E-04,3.339433E+00,7.858276E-03
5.71368E-04,3.326616E+00,4.348755E-03
5.71384E-04,3.326158E+00,4.959106E-03
5.71400E-04,3.331041E+00,5.874634E-03
5.71416E-04,3.330125E+00,1.449585E-03
5.71432E-04,3.330125E+00,5.340576E-04
5.71448E-04,3.330583E+00,4.959106E-03
5.71464E-04,3.336992E+00,3.890991E-03
5.71480E-04,3.333940E+00,6.332397E-03
5.71496E-04,3.325700E+00,2.365112E-03
5.71512E-04,3.323716E+00,-3.433228E-03
5.71528E-04,3.325700E+00,6.790161E-03
5.71544E-04,3.332109E+00,6.332397E-03
5.71560E-04,2.057390E+00,3.227234E-02
5.71576E-04,3.070538E-01,-1.853943E-02
5.71592E-04,5.299500E-02,1.907349E-03
5.71608E-04,1.881531E-02,4.959106E-03
5.71624E-04,1.530579E-02,1.121521E-02
5.71640E-04,2.171448E-02,1.121521E-02
5.71656E-04,1.881531E-02,4.348755E-03
5.71672E-04,1.683167E-02,7.400513E-03
5.71688E-04,1.820496E-02,9.231567E-03
5.71704E-04,1.149109E-02,5.416870E-03
5.71720E-04,2.018860E-02,5.416870E-03
5.71736E-04,1.728943E-02,-5.340576E-04
5.71752E-04,1.286438E-02,4.348755E-03
5.71768E-04,1.927307E-02,4.348755E-03
5.71784E-04,1.222123E+00,1.784515E-01
5.71800E-04,3.106736E+00,2.476120E+00
5.71816E-04,3.288621E+00,3.199844E+00
5.71832E-04,3.325700E+00,3.302078E+00
5.71848E-04,3.330583E+00,3.325577E+00
5.71864E-04,3.333482E+00,3.316727E+00
5.71880E-04,3.331041E+00,3.319168E+00
5.71896E-04,3.328599E+00,3.322525E+00
5.71912E-04,3.332109E+00,3.318100E+00
5.71928E-04,3.329667E+00,3.322067E+00
5.71944E-04,3.331041E+00,3.321152E+00
5.71960E-04,3.331041E+00,3.324051E+00
5.71976E-04,3.328141E+00,3.321609E+00
5.71992E-04,3.330125E+00,3.318710E+00
5.72008E-04,3.327684E+00,3.319168E+00
5.72024E-04,3.329057E+00,3.321152E+00
5.72040E-04,3.328141E+00,3.313217E+00
5.72056E-04,3.329667E+00,3.309402E+00
5.72072E-04,3.333024E+00,3.323135E+00
5.72088E-04,3.334550E+00,3.318100E+00
5.72104E-04,3.335466E+00,3.318100E+00
5.72120E-04,3.324174E+00,3.323593E+00
5.72136E-04,3.328599E+00,3.316269E+00
5.72152E-04,3.325242E+00,3.311386E+00
5.72168E-04,3.329667E+00,3.312759E+00
5.72184E-04,3.330125E+00,3.318710E+00
5.72200E-04,3.331498E+00,3.316269E+00
5.72216E-04,3.333940E+00,3.315201E+00
5.72232E-04,3.326616E+00,3.317642E+00
5.72248E-04,3.333940E+00,3.311844E+00
5.72264E-04,3.332567E+00,3.323135E+00
5.72280E-04,3.331498E+00,3.315659E+00
5.72296E-04,3.330583E+00,3.314743E+00
5.72312E-04,3.324785E+00,3.311844E+00
5.72328E-04,3.319902E+00,3.311844E+00
5.72344E-04,3.329057E+00,3.314285E+00
5.72360E-04,3.331041E+00,3.310776E+00
5.72376E-04,3.327684E+00,3.315659E+00
5.72392E-04,3.323716E+00,3.319626E+00
5.72408E-04,3.323259E+00,3.315659E+00
5.72424E-04,3.327226E+00,3.321152E+00
5.72440E-04,3.328141E+00,3.309402E+00
5.72456E-04,3.324785E+00,3.310318E+00
5.72472E-04,3.331041E+00,3.316269E+00
5.72488E-04,3.323716E+00,3.324051E+00
5.72504E-04,3.322343E+00,3.322067E+00
5.72520E-04,3.329057E+00,3.320694E+00
5.72536E-04,3.329667E+00,3.314743E+00
5.72552E-04,3.338823E+00,3.323593E+00
5.72568E-04,3.333940E+00,3.308945E+00
5.72584E-04,2.061204E+00,3.348007E+00
5.72600E-04,3.101056E-01,3.290329E+00
5.72616E-04,5.589417E-02,3.313828E+00
5.72632E-04,2.125671E-02,3.316727E+00
5.72648E-04,1.240662E-02,3.315659E+00
5.72664E-04,1.530579E-02,3.314743E+00
5.72680E-04,2.064636E-02,3.323593E+00
5.72696E-04,1.393250E-02,3.313828E+00
5.72712E-04,1.439026E-02,3.315201E+00
5.72728E-04,1.240662E-02,3.313217E+00
5.72744E-04,1.332214E-02,3.318710E+00
5.72760E-04,2.171448E-02,3.318100E+00
5.72776E-04,2.705505E-02,3.308945E+00
5.72792E-04,2.217224E-02,3.311386E+00
5.72808E-04,1.344194E+00,3.113937E+00
5.72824E-04,2.953233E+00,9.145355E-01
5.72840E-04,3.297319E+00,1.325226E-01
5.72856E-04,3.329667E+00,1.655579E-02
5.72872E-04,3.344316E+00,1.075745E-02
5.72888E-04,3.339433E+00,-3.890991E-03
5.72904E-04,3.334550E+00,2.975464E-03
5.72920E-04,3.332567E+00,-6.790161E-03
5.72936E-04,3.324174E+00,-2.975464E-03
5.72952E-04,3.333482E+00,4.348755E-03
5.72968E-04,3.327226E+00,1.907349E-03
5.72984E-04,3.332567E+00,9.918213E-04
5.73000E-04,3.327226E+00,3.890991E-03
5.73016E-04,3.330583E+00,4.959106E-03
5.73032E-04,3.328141E+00,6.332397E-03
5.73048E-04,3.326616E+00,5.416870E-03
5.73064E-04,3.328141E+00,2.975464E-03
5.73080E-04,3.329057E+00,2.975464E-03
5.73096E-04,3.335923E+00,5.874634E-03
5.73112E-04,3.327684E+00,-7.629395E-05
5.73128E-04,3.332567E+00,3.433228E-03
5.73144E-04,3.331498E+00,6.332397E-03
5.73160E-04,3.332109E+00,1.449585E-03
5.73176E-04,3.334550E+00,1.029968E-02
5.73192E-04,3.334550E+00,4.348755E-03
5.73208E-04,3.337449E+00,7.400513E-03
5.73224E-04,3.333024E+00,5.874634E-03
5.73240E-04,3.330125E+00,5.874634E-03
5.73256E-04,3.327684E+00,-2.975464E-03
5.73272E-04,3.331041E+00,4.959106E-03
5.73288E-04,3.336381E+00,3.890991E-03
5.73304E-04,3.330125E+00,2.975464E-03
5.73320E-04,3.326616E+00,5.416870E-03
5.73336E-04,3.326616E+00,1.449585E-03
5.73352E-04,3.330125E+00,8.316040E-03
5.73368E-04,3.328599E+00,7.400513E-03
5.73384E-04,3.334550E+00,2.975464E-03
5.73400E-04,3.333482E+00,5.874634E-03
5.73416E-04,3.327684E+00,3.890991E-03
5.73432E-04,3.333024E+00,1.029968E-02
5.73448E-04,3.327226E+00,2.975464E-03
5.73464E-04,3.331498E+00,2.365112E-03
5.73480E-04,3.333024E+00,5.416870E-03
5.73496E-04,3.332109E+00,6.790161E-03
5.73512E-04,3.327226E+00,1.029968E-02
5.73528E-04,3.327226E+00,1.907349E-03
5.73544E-04,3.329057E+00,3.433228E-03
5.73560E-04,3.330125E+00,7.400513E-03
5.73576E-04,3.326616E+00,2.975464E-03
5.73592E-04,3.335466E+00,-1.449585E-03
5.73608E-04,2.066087E+00,4.005432E-02
5.73624E-04,3.094952E-01,-2.296448E-02
5.73640E-04,6.077698E-02,3.433228E-03
5.73656E-04,2.613953E-02,8.316040E-03
5.73672E-04,1.881531E-02,5.874634E-03
5.73688E-04,9.507446E-03,4.959106E-03
5.73704E-04,1.530579E-02,-2.517700E-03
5.73720E-04,1.393250E-02,1.029968E-02
5.73736E-04,1.973083E-02,3.890991E-03
5.73752E-04,1.728943E-02,7.400513E-03
5.73768E-04,2.217224E-02,9.841919E-03
5.73784E-04,1.881531E-02,4.348755E-03
5.73800E-04,2.125671E-02,1.029968E-02
5.73816E-04,1.774719E-02,6.332397E-03
5.73832E-04,1.284074E+00,-3.433228E-03
5.73848E-04,3.037767E+00,5.180359E-02
5.73864E-04,3.287095E+00,8.316040E-03
5.73880E-04,3.324174E+00,5.340576E-04
5.73896E-04,3.325700E+00,4.959106E-03
5.73912E-04,3.331498E+00,4.348755E-03
5.73928E-04,3.338365E+00,6.332397E-03
5.73944E-04,3.335008E+00,7.858276E-03
5.73960E-04,3.338365E+00,3.433228E-03
5.73976E-04,3.332109E+00,4.959106E-03
5.73992E-04,3.333024E+00,1.029968E-02
5.74008E-04,3.331498E+00,1.274109E-02
5.74024E-04,3.330583E+00,1.029968E-02
5.74040E-04,3.329667E+00,8.316040E-03
5.74056E-04,3.333482E+00,-2.975464E-03
5.74072E-04,3.333940E+00,7.858276E-03
5.74088E-04,3.328141E+00,-5.340576E-04
5.74104E-04,3.329057E+00,7.400513E-03
5.74120E-04,3.325700E+00,1.029968E-02
5.74136E-04,3.331498E+00,9.231567E-03
5.74152E-04,3.325700E+00,1.655579E-02
5.74168E-04,3.329057E+00,1.907349E-03
5.74184E-04,3.328599E+00,9.918213E-04
5.74200E-04,3.332567E+00,1.411438E-02
5.74216E-04,3.322801E+00,5.874634E-03
5.74232E-04,3.335008E+00,5.874634E-03
5.74248E-04,3.326616E+00,6.332397E-03
5.74264E-04,3.321275E+00,2.975464E-03
5.74280E-04,3.335008E+00,7.858276E-03
5.74296E-04,3.328599E+00,7.858276E-03
5.74312E-04,3.333482E+00,8.316040E-03
5.74328E-04,3.331041E+00,8.316040E-03
5.74344E-04,3.329667E+00,9.841919E-03
5.74360E-04,3.326158E+00,-9.918213E-04
5.74376E-04,3.329667E+00,9.231567E-03
5.74392E-04,3.326616E+00,-7.629395E-05
5.74408E-04,3.327684E+00,-5.340576E-04
5.74424E-04,3.328599E+00,2.975464E-03
5.74440E-04,3.329057E+00,1.449585E-03
5.74456E-04,3.327684E+00,4.959106E-03
5.74472E-04,3.335923E+00,1.449585E-03
